"Data Source","World Development Indicators",

"Last Updated Date","2026-04-08",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025",
"South Asia","SAS","Unemployment, youth female (% of female labor force ages 15-24) (national estimate)","SL.UEM.1524.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.222","","","","","","7.80809363680551","","","","","9.95036577372264","","","","","10.1423509294358","","10.6901766119148","","","","","","26.1908701583402","23.1698213091747","25.6533009523076","20.2832041057821","17.9604748142938","14.4179132034289","15.7399246480129","",
"Saudi Arabia","SAU","Unemployment, youth female (% of female labor force ages 15-24) (national estimate)","SL.UEM.1524.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.574","","","","","","","","","","","","","","","45.574","50.065","54.841","","","54.433","55.302","57.86","","","61.862","58.81","51.644","51.502","28.643","26.414","23.038","21.626","",
"Sudan","SDN","Unemployment, youth female (% of female labor force ages 15-24) (national estimate)","SL.UEM.1524.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.224","32","","43.523","","","","","","","","","","","12.938","","","",
"Senegal","SEN","Unemployment, youth female (% of female labor force ages 15-24) (national estimate)","SL.UEM.1524.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.114","","","","","3.998","","","","8.938","6.661","4.895","","6.664","","","13.477","9.901","9.875","",
"Singapore","SGP","Unemployment, youth female (% of female labor force ages 15-24) (national estimate)","SL.UEM.1524.FE.NE.ZS","","","","","","","","","","","","","","","","","","","6.214","6.392","4.571","","4.638","5.092","4.763","7.79","9.823","7.98","5.644","4.357","3.487","4.19","7.91","8.69","9.07","8.09","10.68","6.62","11.17","13.12","","10.67","16.35","15.07","15.26","12.551","11.57","11.18","12.18","16.61","12.53","12.05","11.765","13.302","11.832","11.168","12.5","14.286","12.087","14.794","19.162","13.185","10.759","12.613","9.468","",
"Solomon Islands","SLB","Unemployment, youth female (% of female labor force ages 15-24) (national estimate)","SL.UEM.1524.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.593","","","","","","","","","","","","",
"Sierra Leone","SLE","Unemployment, youth female (% of female labor force ages 15-24) (national estimate)","SL.UEM.1524.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.498","","","","","","","","","","6.104","","","","2.586","","","","","","","",
"El Salvador","SLV","Unemployment, youth female (% of female labor force ages 15-24) (national estimate)","SL.UEM.1524.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.343","11.274","12.757","9.497","","","7.77","6.948","8.415","","10.21","8.286","","13.013","12.06","9.49","9.338","10.457","9.274","10.109","10.065","12.224","11.676","12.82","14.504","13.891","11.194","9.569","8.235","",
"San Marino","SMR","Unemployment, youth female (% of female labor force ages 15-24) (national estimate)","SL.UEM.1524.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","27.33","27.148","27.783","22.378","19.807","15.669","10.061","9.878","11.579","","14.302","18.571","15.904","14.321","","","","","","","","13.436","10.142","17.113","19.223","24.528","","","","","34.396","35.961","35.657","38.736","36.559","35.775","24.084","21.351","","","",
"Somalia, Fed. Rep.","SOM","Unemployment, youth female (% of female labor force ages 15-24) (national estimate)","SL.UEM.1524.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.734","","","16.225","","","",
"Serbia","SRB","Unemployment, youth female (% of female labor force ages 15-24) (national estimate)","SL.UEM.1524.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.712","55.464","48.289","41.521","44.819","47.547","57.22","56.996","57.469","49.988","48.203","39.528","36.331","32.039","29.936","29.487","27.236","25.261","26.273","21.951","",
"Sub-Saharan Africa (excluding high income)","SSA","Unemployment, youth female (% of female labor force ages 15-24) (national estimate)","SL.UEM.1524.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.4788414790371","","","",
"South Sudan","SSD","Unemployment, youth female (% of female labor force ages 15-24) (national estimate)","SL.UEM.1524.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.48","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa","SSF","Unemployment, youth female (% of female labor force ages 15-24) (national estimate)","SL.UEM.1524.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Small states","SST","Unemployment, youth female (% of female labor force ages 15-24) (national estimate)","SL.UEM.1524.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sao Tome and Principe","STP","Unemployment, youth female (% of female labor force ages 15-24) (national estimate)","SL.UEM.1524.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.946","","","","","","","","",
"Suriname","SUR","Unemployment, youth female (% of female labor force ages 15-24) (national estimate)","SL.UEM.1524.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.631","46.167","","49.878","50.231","32.592","28.22","34.655","39.067","44.654","58.234","","","","","","","","","","33.593","25.701","34.977","32.342","31.842","30.679","21.873","39.94","","","","","","","","","",
"Slovak Republic","SVK","Unemployment, youth female (% of female labor force ages 15-24) (national estimate)","SL.UEM.1524.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.728","31.701","33.492","35.577","35.453","31.776","31.209","28.961","27.13","20.223","19.769","26.548","32.036","33.804","32.498","31.565","27.377","27.58","26.325","20.18","16.128","19.74","21.31","22.709","21.795","16.184","18.858","",
"Slovenia","SVN","Unemployment, youth female (% of female labor force ages 15-24) (national estimate)","SL.UEM.1524.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.087","","27.907","23.077","19.643","16.534","19.065","18.245","19.833","18.467","16.648","16.677","18.38","17.662","17.76","16.849","11.191","11.283","13.362","13.825","16.762","21.032","23.669","21.255","14.567","14.725","13.006","9.555","9.166","16.151","14.39","11.989","8.741","10.861","",
"Sweden","SWE","Unemployment, youth female (% of female labor force ages 15-24) (national estimate)","SL.UEM.1524.FE.NE.ZS","","","","","","","","","","","","","","","","4.889","4.825","","","","","","7.784","8.157","6.024","5.556","4.871","4.624","","3.064","","","","","","18.367","20.559","20.962","16.815","15.402","8.072","10.598","12.424","13.133","17.186","22.428","22.041","19.774","20.718","23.746","23.647","22.278","22.225","22.297","21.476","19.569","17.29","16.983","16.277","19.702","22.779","24.091","23.458","21.59","23.587","",
"Eswatini","SWZ","Unemployment, youth female (% of female labor force ages 15-24) (national estimate)","SL.UEM.1524.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.989","","","","","","","","","","","","","","","","","","","","","50.055","","","","","58.661","","58.169","","",
"Sint Maarten (Dutch part)","SXM","Unemployment, youth female (% of female labor force ages 15-24) (national estimate)","SL.UEM.1524.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Unemployment, youth female (% of female labor force ages 15-24) (national estimate)","SL.UEM.1524.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.097","","","","","","","","","","","","","","","","","14.19","","","13.792","15.73","13.386","11.447","10.355","8.981","15.564","","","8.36","11.756","",
"Syrian Arab Republic","SYR","Unemployment, youth female (% of female labor force ages 15-24) (national estimate)","SL.UEM.1524.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.928","33.125","","","","49.078","47.58","43.019","43.518","","","","","","","","","","","","","","","",
"Turks and Caicos Islands","TCA","Unemployment, youth female (% of female labor force ages 15-24) (national estimate)","SL.UEM.1524.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Unemployment, youth female (% of female labor force ages 15-24) (national estimate)","SL.UEM.1524.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.739","","","","5.107","","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Unemployment, youth female (% of female labor force ages 15-24) (national estimate)","SL.UEM.1524.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.4033429114497","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Unemployment, youth female (% of female labor force ages 15-24) (national estimate)","SL.UEM.1524.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.2012779191612","19.2664771292206","18.5635564733236","20.4799669688055","20.5858608747684","20.1432915468482","19.957995865788","20.3427577726987","20.975238986005","20.8067746565492","21.1202085803779","19.6915050855529","20.4008700989002","20.5119729305098","21.0641459783923","21.4933897559343","18.5322026167491","16.9471478972053","15.384831824198","",
"Togo","TGO","Unemployment, youth female (% of female labor force ages 15-24) (national estimate)","SL.UEM.1524.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.351","","","","18.148","2.314","","","","4.121","","7.397","","2.657","","","3.582","","","",
"Thailand","THA","Unemployment, youth female (% of female labor force ages 15-24) (national estimate)","SL.UEM.1524.FE.NE.ZS","","","","","","","","","","","","","","","","","2.256","","1.327","1.644","1.546","","4.144","","9.21","","","10.159","5.563","2.682","4.237","","","","2.656","","2.319","1.751","6.453","7.099","5.99","7.224","","5.134","4.315","4.569","5.262","4.319","4.669","6.254","3.089","3.82","3.136","1.502","3.9","3.9","4.7","5.426","4.566","5.327","5.93","7.338","6.969","5.949","5.85","",
"Tajikistan","TJK","Unemployment, youth female (% of female labor force ages 15-24) (national estimate)","SL.UEM.1524.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.032","","","","","","13.718","","","","","","","","","","","","","","","","",
"Turkmenistan","TKM","Unemployment, youth female (% of female labor force ages 15-24) (national estimate)","SL.UEM.1524.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Unemployment, youth female (% of female labor force ages 15-24) (national estimate)","SL.UEM.1524.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.4579198989952","20.8228306857688","21.33727815123","20.8377656985922","18.1665453290844","17.7152626463885","17.5653442729064","19.7056638105833","","17.7178706667901","16.5014452623888","16.4653636613158","16.1966750551167","17.2214298988376","19.6552040754627","20.5665778866039","20.6432914152255","20.7938287880043","24.9473132730467","22.201017988452","17.5223580941434","15.3316634508468","13.4912939223569","",
"Timor-Leste","TLS","Unemployment, youth female (% of female labor force ages 15-24) (national estimate)","SL.UEM.1524.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.018","","","","","","17.603","","","19.069","","","6.426","","7.863","15.876","","","","","8.293","3.406","","","",
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)","TMN","Unemployment, youth female (% of female labor force ages 15-24) (national estimate)","SL.UEM.1524.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.9161427059143","20.2132607490878","21.3504911979246","22.5260861278108","27.0214630718692","22.1813002474651","24.731000535602","24.5872056029919","24.9362624328001","24.7633453772782","23.8547715294949","","","24.3907680343074","30.2124765243852","28.1387709716448","","","","",
"Tonga","TON","Unemployment, youth female (% of female labor force ages 15-24) (national estimate)","SL.UEM.1524.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.029","","11.674","","","10.056","","5.863","","",
"South Asia (IDA & IBRD)","TSA","Unemployment, youth female (% of female labor force ages 15-24) (national estimate)","SL.UEM.1524.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.222","","","","","","7.80809363680551","","","","","9.95036577372264","","","","","10.1423509294358","","10.6901766119148","","","","","","26.1908701583402","23.1698213091747","25.6533009523076","20.2832041057821","17.9604748142938","14.4179132034289","15.7399246480129","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Unemployment, youth female (% of female labor force ages 15-24) (national estimate)","SL.UEM.1524.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Trinidad and Tobago","TTO","Unemployment, youth female (% of female labor force ages 15-24) (national estimate)","SL.UEM.1524.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","26.389","","26.108","","25.503","","31.637","35.446","44.75","43.434","45.8","42.462","42.28","","40.144","","35.227","36.017","","32.568","30.864","27.647","","26.358","","","21.587","17.002","14.229","12.863","14.385","11.341","11.56","10.347","8.023","7.731","6.739","8.403","","","11.134","15.833","14.187","11.422","8.826","11.637","",
"Tunisia","TUN","Unemployment, youth female (% of female labor force ages 15-24) (national estimate)","SL.UEM.1524.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.435","","","","","","","","29.036","","","","","","","","26.012","26.86","26.631","27.623","30.537","32.73","45.529","41.765","37.724","39.374","37.413","37.904","37.182","","38.571","","28.51","36.538","36.292","","",
"Turkiye","TUR","Unemployment, youth female (% of female labor force ages 15-24) (national estimate)","SL.UEM.1524.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.348","15.023","15.024","","","","","","","","","","11.85","14.404","17.101","18.875","20.694","20.541","20.649","20.763","21.226","25.016","23.021","20.724","19.892","21.898","20.433","22.228","23.689","26.115","25.306","30.581","30.295","28.721","25.215","23.219","22.331","",
"Tuvalu","TUV","Unemployment, youth female (% of female labor force ages 15-24) (national estimate)","SL.UEM.1524.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.073","","","","","","45.85","57.627","","","","","21.675","","","",
"Tanzania","TZA","Unemployment, youth female (% of female labor force ages 15-24) (national estimate)","SL.UEM.1524.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.172","","","","","7.394","","","","2.069","7.972","3.364","7.196","4.632","","","","","","3.761","","","","6.353","",
"Uganda","UGA","Unemployment, youth female (% of female labor force ages 15-24) (national estimate)","SL.UEM.1524.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.058","1.556","6.027","3.206","3.367","","","5.46","","5.602","","6.404","","","","",
"Ukraine","UKR","Unemployment, youth female (% of female labor force ages 15-24) (national estimate)","SL.UEM.1524.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.42","14.45","","","","15.08","16.71","18.708","16.136","16.32","22.39","21.85","21.52","17.001","19.264","15.325","18.472","20.333","","","","",
"Upper middle income","UMC","Unemployment, youth female (% of female labor force ages 15-24) (national estimate)","SL.UEM.1524.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.3836096108506","","","","","","","","","","","","","","","","","","","","","","","","","",
"Uruguay","URY","Unemployment, youth female (% of female labor force ages 15-24) (national estimate)","SL.UEM.1524.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","34.038","","","","","","27.392","29.125","28.651","27.338","30.051","29.197","","","28.352","30.278","34.467","41.844","45.969","44.213","39.994","34.708","34.663","30.871","28.412","26.602","26.387","22.332","23.698","23.991","23.953","26.241","28.723","30.361","30.731","32.785","38.674","35.568","27.016","28.484","29.899","",
"United States","USA","Unemployment, youth female (% of female labor force ages 15-24) (national estimate)","SL.UEM.1524.FE.NE.ZS","10.8","12.7","11.5","12.4","12","10.9","9.7","9.7","9.7","9.1","11","12.6","12.3","11.2","12.4","15.5","14.6","14","12.9","12.2","13","14","16.2","15.8","13.3","13","12.8","11.7","10.6","10.4","10.7","12.5","13.1","12.3","11.799","11.771","11.428","10.929","9.757","9.462","8.922","9.612","11.103","11.419","10.975","10.131","9.695","9.432","11.183","14.886","15.835","15.73","14.661","13.925","12.173","10.402","9.34","8.088","7.671","7.342","14.836","8.9","7.466","7.095","8.126","9.002",
"Uzbekistan","UZB","Unemployment, youth female (% of female labor force ages 15-24) (national estimate)","SL.UEM.1524.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.448","","","","","",
"St. Vincent and the Grenadines","VCT","Unemployment, youth female (% of female labor force ages 15-24) (national estimate)","SL.UEM.1524.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.98","","","","","","","","","","38.723","","","","","","","","","","","","","","","","","","","","","","","","",
"Venezuela, RB","VEN","Unemployment, youth female (% of female labor force ages 15-24) (national estimate)","SL.UEM.1524.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.846","","","","","","","","","","","13.965","","","","21.598","18.944","15.975","13.898","13.448","16.157","16.722","18.247","","","","14.654","14.914","","","16.779","","","","","",
"British Virgin Islands","VGB","Unemployment, youth female (% of female labor force ages 15-24) (national estimate)","SL.UEM.1524.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.401","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Unemployment, youth female (% of female labor force ages 15-24) (national estimate)","SL.UEM.1524.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Viet Nam","VNM","Unemployment, youth female (% of female labor force ages 15-24) (national estimate)","SL.UEM.1524.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.883","","","6.046","","4.392","3.501","3.368","3.974","5.023","5.402","6.937","7.21","7.33","4.542","5.615","7.861","7.016","6.184","6.046","6.144","",
"Vanuatu","VUT","Unemployment, youth female (% of female labor force ages 15-24) (national estimate)","SL.UEM.1524.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.2","","","9.206","4.824","","","","","","","","","14.444","9.576","","","","","",
"World","WLD","Unemployment, youth female (% of female labor force ages 15-24) (national estimate)","SL.UEM.1524.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.0383922186267","","","","","","","","","","","","","","","","","","","18.2632628448967","","","16.7468363042288","","","",
"Samoa","WSM","Unemployment, youth female (% of female labor force ages 15-24) (national estimate)","SL.UEM.1524.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.459","","","","","6.15","","","","","22.198","25.337","","25.34","","","29.99","5.913","","","","23.301","","","",
"Kosovo","XKX","Unemployment, youth female (% of female labor force ages 15-24) (national estimate)","SL.UEM.1524.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.575","","","","","","","","","","","","63.829","68.376","71.735","67.229","65.358","63.542","63.713","60.376","57.34","46.479","27.05","22.551","23.809","",
"Yemen, Rep.","YEM","Unemployment, youth female (% of female labor force ages 15-24) (national estimate)","SL.UEM.1524.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.827","","","","","13.532","","","","","","","","","","","73.999","","","","34.626","","","","","","","","","","","",
"South Africa","ZAF","Unemployment, youth female (% of female labor force ages 15-24) (national estimate)","SL.UEM.1524.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.865","60.654","65.806","66.458","63.936","64.021","61.901","59.671","50.288","52.343","54.995","55.026","56.681","55.541","55.29","54.884","59.296","58.515","58.741","61.722","64.061","70.08","65.755","63.942","63.782","",
"Zambia","ZMB","Unemployment, youth female (% of female labor force ages 15-24) (national estimate)","SL.UEM.1524.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.482","","","","","","","","","","","","15.844","","","34.661","","7.991","8.022","8.209","10.638","9.983","9.874","9.752","11.202","",
"Zimbabwe","ZWE","Unemployment, youth female (% of female labor force ages 15-24) (national estimate)","SL.UEM.1524.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.374","","10.931","","","","","8.125","","","","","","","9.776","","","7.813","","","","","12.745","","16.452","18.01","16.76","24.857","",
